,detail_id,transaction_id,item_id,quantity,payment_date,customer_id,customer_name,registration_date,customer_name_kana,email,gender,age,birth,pref,item_name,item_price,price,payment_month
131,131,T0000000239,S002,1,2019-02-04 23:18:39,GD011312,竹田 ちえみ,2019-01-08 17:03:12,たけだ ちえみ,takeda_chiemi@example.com,F,24,1994/10/8,沖縄県,PC-B,85000,85000,201902
132,132,T0000000240,S005,1,2019-02-04 23:31:38,IK688052,矢作 遥,2019-01-18 03:42:11,やはぎ はるか,yahagi_haruka@example.com,F,43,1976/4/28,愛媛県,PC-E,210000,210000,201902
133,133,T0000000241,S002,2,2019-02-05 00:00:59,GD960920,近藤 菜摘,2019-01-17 03:04:03,こんどう なつみ,konndou_natsumi@example.com,F,50,1968/9/2,和歌山県,PC-B,85000,170000,201902
134,134,T0000000242,S005,1,2019-02-05 00:13:28,HI527630,高瀬 恵梨香,2019-01-30 08:53:37,たかせ えりか,takase_erika@example.com,F,26,1993/3/28,滋賀県,PC-E,210000,210000,201902
135,135,T0000000243,S001,1,2019-02-05 01:18:52,HI013029,杉田 まさし,2019-01-10 18:16:09,すぎた まさし,sugita_masashi@example.com,M,57,1962/1/12,神奈川県,PC-A,50000,50000,201902
136,136,T0000000244,S005,1,2019-02-05 03:14:19,OA544396,山根 充則,2019-01-03 02:46:25,やまね みつのり,yamane_mitsunori@example.com,M,29,1989/10/11,長野県,PC-E,210000,210000,201902
137,137,T0000000245,S003,1,2019-02-05 03:20:55,OA075024,横尾 友香,2019-01-17 09:00:55,よこお ともか,yokoo_tomoka@example.com,F,65,1954/6/18,宮城県,PC-C,120000,120000,201902
138,138,T0000000246,S004,1,2019-02-05 04:01:34,OA383490,重松 育二,2019-01-12 09:48:01,しげまつ いくじ,shigematsu_ikuji@example.com,M,31,1987/9/28,千葉県,PC-D,180000,180000,201902
139,139,T0000000247,S002,2,2019-02-05 04:50:25,TS508850,大谷 礼子,2019-01-21 13:38:33,おおたに れいこ,ootani_reiko@example.com,F,37,1981/12/17,熊本県,PC-B,85000,170000,201902
140,140,T0000000248,S003,1,2019-02-05 04:57:49,AS265381,笠井 洋介,2019-01-01 05:51:07,かさい ようすけ,kasai_yousuke@example.com,M,69,1949/8/9,岡山県,PC-C,120000,120000,201902
141,141,T0000000249,S005,1,2019-02-05 05:20:05,TS357226,神崎 薫,2019-01-24 19:56:30,かんざき かおる,kannzaki_kaoru@example.com,F,29,1990/5/6,大阪府,PC-E,210000,210000,201902
142,142,T0000000250,S004,1,2019-02-05 06:34:55,OA575659,対馬 莉沙,2019-02-04 06:39:38,つしま りさ,tsushima_risa@example.com,F,68,1951/4/10,岐阜県,PC-D,180000,180000,201902
143,143,T0000000251,S001,1,2019-02-05 06:42:37,PL013000,石野 恵梨香,2019-01-25 12:11:42,いしの えりか,ishino_erika@example.com,F,29,1990/7/3,大阪府,PC-A,50000,50000,201902
144,144,T0000000252,S005,1,2019-02-05 07:01:58,IK779828,本山 奈央,2019-01-03 06:47:37,ほんやま なお,honnyama_nao@example.com,F,77,1942/8/1,滋賀県,PC-E,210000,210000,201902
145,145,T0000000253,S001,1,2019-02-05 07:32:19,OA329115,沢 雅功,2019-01-18 14:49:24,さわ まさとし,sawa_masatoshi@example.com,M,59,1960/6/1,鳥取県,PC-A,50000,50000,201902
146,146,T0000000254,S005,1,2019-02-05 07:41:18,PL888478,榊原 真帆,2019-01-07 19:57:34,さかきばら まほ,sakakibara_maho@example.com,F,25,1993/8/21,長野県,PC-E,210000,210000,201902
147,147,T0000000255,S001,1,2019-02-05 07:44:21,TS511179,庄司 寿々花,2019-01-24 13:13:27,しょうじ すずか,shouji_suzuka@example.com,F,73,1946/7/10,長野県,PC-A,50000,50000,201902
148,148,T0000000256,S003,1,2019-02-05 08:33:11,IK429683,西村 信輔,2019-01-05 03:52:19,にしむら しんすけ,nishimura_shinsuke@example.com,M,29,1989/10/7,長野県,PC-C,120000,120000,201902
149,149,T0000000257,S005,1,2019-02-05 08:41:53,OA861572,川口 敏也,2019-01-23 05:27:31,かわぐち としや,kawaguchi_toshiya@example.com,M,63,1956/8/2,福岡県,PC-E,210000,210000,201902
150,150,T0000000258,S001,1,2019-02-05 08:51:42,HD566204,秦 しほり,2019-01-07 04:58:27,はた しほり,hata_shihori@example.com,F,68,1950/9/9,愛知県,PC-A,50000,50000,201902
151,151,T0000000259,S003,2,2019-02-05 08:55:00,GD573644,篠崎 茂樹,2019-01-16 13:26:13,しのざき しげき,shinozaki_shigeki@example.com,M,67,1952/7/30,東京都,PC-C,120000,240000,201902
152,152,T0000000260,S002,1,2019-02-05 08:58:43,OA514351,山中 翔子,2019-01-24 09:20:24,やまなか しょうこ,yamanaka_shouko@example.com,F,53,1966/5/16,北海道,PC-B,85000,85000,201902
153,153,T0000000261,S001,1,2019-02-05 09:00:58,TS816344,玉木 あおい,2019-02-03 05:21:41,たまき あおい,tamaki_aoi@example.com,F,21,1998/3/13,大阪府,PC-A,50000,50000,201902
154,154,T0000000262,S001,2,2019-02-05 09:11:43,TS707101,那須 寿明,2019-01-05 03:45:08,なす としあき,nasu_toshiaki@example.com,M,35,1984/1/28,福岡県,PC-A,50000,100000,201902
155,155,T0000000263,S001,1,2019-02-05 09:11:52,HI067846,柳 洋,2019-01-05 01:57:06,やなぎ よう,yanagi_you@example.com,M,33,1986/3/10,宮城県,PC-A,50000,50000,201902
156,156,T0000000264,S004,1,2019-02-05 10:15:43,GD246033,泉 結子,2019-01-10 08:47:41,いずみ ゆうこ,izumi_yuuko@example.com,F,59,1960/4/18,富山県,PC-D,180000,180000,201902
157,157,T0000000265,S001,2,2019-02-05 10:42:31,GD960920,近藤 菜摘,2019-01-17 03:04:03,こんどう なつみ,konndou_natsumi@example.com,F,50,1968/9/2,和歌山県,PC-A,50000,100000,201902
158,158,T0000000265,S001,2,2019-02-05 10:42:31,GD960920,近藤 菜摘,2019-01-17 03:04:03,こんどう なつみ,konndou_natsumi@example.com,F,50,1968/9/2,和歌山県,PC-A,50000,100000,201902
159,159,T0000000266,S004,1,2019-02-05 10:48:06,HI910114,村岡 なぎさ,2019-01-29 18:57:39,むらおか なぎさ,muraoka_nagisa@example.com,F,36,1982/8/28,東京都,PC-D,180000,180000,201902
160,160,T0000000267,S001,1,2019-02-05 11:17:29,PL431024,谷村 直人,2019-02-03 11:36:53,たにむら なおと,tanimura_naoto@example.com,M,45,1974/6/5,和歌山県,PC-A,50000,50000,201902
161,161,T0000000268,S002,2,2019-02-05 11:18:19,PL666694,大坂 三省,2019-01-29 03:54:04,おおさか さんせい,oosaka_sansei@example.com,M,51,1968/7/3,北海道,PC-B,85000,170000,201902
162,162,T0000000269,S001,1,2019-02-05 11:31:50,TS893503,上杉 瞳,2019-01-05 04:36:22,うえすぎ ひとみ,uesugi_hitomi@example.com,F,30,1988/12/19,神奈川県,PC-A,50000,50000,201902
163,163,T0000000270,S005,1,2019-02-05 13:59:44,PL470875,金井 しぼり,2019-01-27 13:11:00,かない しぼり,kanai_shibori@example.com,F,74,1945/7/2,広島県,PC-E,210000,210000,201902
164,164,T0000000271,S001,1,2019-02-05 14:20:18,AS259792,脇田 美幸,2019-01-30 15:41:25,わきた みゆき,wakita_miyuki@example.com,F,75,1944/4/2,新潟県,PC-A,50000,50000,201902
165,165,T0000000272,S004,1,2019-02-05 14:52:13,PL186773,塚原 美佳,2019-01-03 11:20:44,つかはら みか,tsukahara_mika@example.com,F,22,1997/7/26,滋賀県,PC-D,180000,180000,201902
166,166,T0000000273,S001,2,2019-02-05 15:47:15,IK511263,米沢 なつみ,2019-01-13 15:36:00,よねざわ なつみ,yonezawa_natsumi@example.com,F,80,1938/9/4,埼玉県,PC-A,50000,100000,201902
167,167,T0000000274,S002,1,2019-02-05 16:02:05,GD691243,中園 俊二,2019-01-04 10:37:06,なかぞの しゅんじ,nakazono_shunji@example.com,M,48,1970/11/20,東京都,PC-B,85000,85000,201902
168,168,T0000000275,S001,1,2019-02-05 16:44:24,GD883278,佐々木 夏希,2019-01-26 23:32:31,ささき なつき,sasaki_natsuki@example.com,F,45,1973/8/14,茨城県,PC-A,50000,50000,201902
169,169,T0000000276,S005,1,2019-02-05 17:22:26,OA497318,梅村 鉄二,2019-01-29 01:38:34,うめむら てつじ,umemura_tetsuji@example.com,M,76,1943/3/23,東京都,PC-E,210000,210000,201902
170,170,T0000000277,S001,1,2019-02-05 18:26:16,GD877461,野崎 勇,2019-01-20 21:40:36,のざき ゆう,nozaki_yuu@example.com,F,73,1946/6/2,埼玉県,PC-A,50000,50000,201902
171,171,T0000000278,S001,2,2019-02-05 18:48:07,GD624477,尾崎 たかお,2019-01-24 11:28:47,おざき たかお,ozaki_takao@example.com,M,77,1941/10/26,千葉県,PC-A,50000,100000,201902
172,172,T0000000279,S003,1,2019-02-05 20:34:22,AS210576,志村 コウ,2019-01-08 14:54:36,しむら こう,shimura_kou@example.com,F,42,1977/1/27,福岡県,PC-C,120000,120000,201902
173,173,T0000000280,S001,1,2019-02-05 20:57:52,HD467920,豊原 裕次郎,2019-01-06 18:38:04,とよはら ゆうじろう,toyohara_yuujirou@example.com,M,51,1968/1/6,愛媛県,PC-A,50000,50000,201902
174,174,T0000000281,S003,1,2019-02-05 21:30:36,IK397678,高尾 育子,2019-01-16 17:00:14,たかお いくこ,takao_ikuko@example.com,F,22,1996/10/25,三重県,PC-C,120000,120000,201902
175,175,T0000000282,S001,1,2019-02-05 22:11:24,AS905403,木原 晃司,2019-02-02 14:34:05,きはら こうじ,kihara_kouji@example.com,M,55,1963/12/7,北海道,PC-A,50000,50000,201902
176,176,T0000000283,S003,1,2019-02-05 22:18:23,HD290947,遠山 賢治,2019-02-05 05:42:38,とおやま けんじ,tooyama_kenji@example.com,M,32,1987/7/7,福島県,PC-C,120000,120000,201902
177,177,T0000000284,S001,1,2019-02-05 22:19:53,AS844339,安倍 綾女,2019-02-03 07:06:24,あべ あやめ,abe_ayame@example.com,F,46,1972/9/23,広島県,PC-A,50000,50000,201902
178,178,T0000000285,S002,1,2019-02-06 00:06:19,TS250479,雨宮 基祐,2019-02-01 01:00:31,あまみや きすけ,amamiya_kisuke@example.com,M,30,1988/9/11,静岡県,PC-B,85000,85000,201902
179,179,T0000000286,S001,1,2019-02-06 00:45:36,AS495117,越智 明,2019-01-14 07:55:43,おち あきら,ochi_akira@example.com,M,61,1957/11/1,京都府,PC-A,50000,50000,201902
180,180,T0000000287,S001,2,2019-02-06 00:55:08,TS457036,岩瀬 れいな,2019-02-05 18:43:26,いわせ れいな,iwase_reina@example.com,F,77,1942/4/8,東京都,PC-A,50000,100000,201902
181,181,T0000000288,S005,1,2019-02-06 01:02:26,TS070681,比嘉 恵梨香,2019-01-11 16:40:39,ひよし えりか,hiyoshi_erika@example.com,F,61,1957/11/24,京都府,PC-E,210000,210000,201902
182,182,T0000000289,S001,1,2019-02-06 01:42:16,GD390442,宮崎 美嘉,2019-01-07 19:31:15,みやざき みか,miyazaki_mika@example.com,F,72,1947/2/23,岡山県,PC-A,50000,50000,201902
183,183,T0000000290,S003,1,2019-02-06 01:52:19,HD919452,境 仁晶,2019-01-31 06:23:11,さかい ひろあき,sakai_hiroaki@example.com,M,21,1998/4/23,東京都,PC-C,120000,120000,201902
184,184,T0000000291,S005,1,2019-02-06 03:19:54,HI988473,大路 砂羽,2019-01-03 06:10:14,おおじ さわ,ooji_sawa@example.com,F,53,1965/11/19,埼玉県,PC-E,210000,210000,201902
185,185,T0000000292,S005,1,2019-02-06 05:27:00,HI978950,岩城 めぐみ,2019-01-20 11:50:25,いわき めぐみ,iwaki_megumi@example.com,F,45,1973/8/17,千葉県,PC-E,210000,210000,201902
186,186,T0000000293,S005,1,2019-02-06 06:48:19,GD021809,新谷 鉄二,2019-02-05 18:16:53,あらや てつじ,araya_tetsuji@example.com,M,62,1957/3/2,福島県,PC-E,210000,210000,201902
187,187,T0000000294,S005,1,2019-02-06 07:00:47,IK322778,馬場 瞳,2019-01-25 05:08:01,ばば ひとみ,baba_hitomi@example.com,F,26,1992/9/21,京都府,PC-E,210000,210000,201902
188,188,T0000000295,S002,1,2019-02-06 07:08:19,IK322778,馬場 瞳,2019-01-25 05:08:01,ばば ひとみ,baba_hitomi@example.com,F,26,1992/9/21,京都府,PC-B,85000,85000,201902
189,189,T0000000296,S001,2,2019-02-06 07:15:05,AS211705,蒼井 耕司,2019-01-06 03:15:13,あおい こうじ,aoi_kouji@example.com,M,41,1978/3/9,東京都,PC-A,50000,100000,201902
190,190,T0000000297,S002,1,2019-02-06 08:20:44,GD841278,芹沢 杏,2019-01-23 11:41:15,せりざわ あん,serizawa_ann@example.com,F,60,1959/7/14,東京都,PC-B,85000,85000,201902
191,191,T0000000298,S005,1,2019-02-06 08:41:33,HI527630,高瀬 恵梨香,2019-01-30 08:53:37,たかせ えりか,takase_erika@example.com,F,26,1993/3/28,滋賀県,PC-E,210000,210000,201902
192,192,T0000000299,S001,1,2019-02-06 09:12:13,GD378149,藤山 まさみ,2019-01-09 11:30:48,ふじやま まさみ,fujiyama_masami@example.com,F,76,1942/10/3,兵庫県,PC-A,50000,50000,201902
193,193,T0000000300,S001,1,2019-02-06 11:11:05,PL011886,鳥居 広司,2019-01-18 19:55:41,とりい こうじ,torii_kouji@example.com,M,28,1990/11/18,千葉県,PC-A,50000,50000,201902
194,194,T0000000301,S005,1,2019-02-06 11:12:55,HD981245,岡田 浩太郎,2019-01-15 14:47:04,おかだ こうたろう,okada_koutarou@example.com,M,80,1939/7/16,大阪府,PC-E,210000,210000,201902
195,195,T0000000302,S004,1,2019-02-06 11:17:01,PL924048,小坂 沙知絵,2019-01-05 18:47:52,こざか さちえ,kozaka_sachie@example.com,F,64,1955/4/23,千葉県,PC-D,180000,180000,201902
196,196,T0000000303,S005,1,2019-02-06 11:50:08,IK433428,水川 優,2019-01-17 09:28:07,みずかわ ゆう,mizukawa_yuu@example.com,F,45,1974/5/9,千葉県,PC-E,210000,210000,201902
197,197,T0000000304,S001,1,2019-02-06 12:02:00,AS394423,川上 まひる,2019-01-31 13:26:10,かわかみ まひる,kawakami_mahiru@example.com,F,69,1950/6/28,福島県,PC-A,50000,50000,201902
198,198,T0000000305,S005,1,2019-02-06 12:38:23,OA707923,堀内 六郎,2019-01-10 13:56:13,ほりうち ろくろう,horiuchi_rokurou@example.com,M,29,1989/8/18,大分県,PC-E,210000,210000,201902
199,199,T0000000306,S002,1,2019-02-06 12:50:04,TS972175,織田 草太,2019-01-07 23:58:34,おだ そうた,oda_souta@example.com,M,72,1946/9/11,島根県,PC-B,85000,85000,201902
200,200,T0000000307,S001,1,2019-02-06 12:51:08,GD288833,深沢 大,2019-01-15 20:40:37,ふかざわ まさる,fukazawa_masaru@example.com,M,30,1989/7/10,愛知県,PC-A,50000,50000,201902
201,201,T0000000308,S005,1,2019-02-06 13:07:32,OA707923,堀内 六郎,2019-01-10 13:56:13,ほりうち ろくろう,horiuchi_rokurou@example.com,M,29,1989/8/18,大分県,PC-E,210000,210000,201902
202,202,T0000000309,S005,1,2019-02-06 13:29:00,OA923215,香川 龍吉,2019-01-10 09:50:41,かがわ りゅうきち,kagawa_ryuukichi@example.com,M,38,1981/6/10,長野県,PC-E,210000,210000,201902
203,203,T0000000310,S005,1,2019-02-06 13:56:36,HI253328,窪田 千夏,2019-01-25 04:20:20,くぼた ちなつ,kubota_chinatsu@example.com,F,56,1963/4/20,静岡県,PC-E,210000,210000,201902
204,204,T0000000311,S003,1,2019-02-06 14:09:04,OA071756,新谷 小雁,2019-01-18 00:19:22,あらや こがん,araya_kogan@example.com,M,39,1979/11/23,埼玉県,PC-C,120000,120000,201902
205,205,T0000000312,S001,2,2019-02-06 14:25:20,OA861572,川口 敏也,2019-01-23 05:27:31,かわぐち としや,kawaguchi_toshiya@example.com,M,63,1956/8/2,福岡県,PC-A,50000,100000,201902
206,206,T0000000313,S002,1,2019-02-06 16:27:32,HI024535,金子 真悠子,2019-01-05 15:10:00,かねこ まゆこ,kaneko_mayuko1@example.com,F,45,1974/5/28,奈良県,PC-B,85000,85000,201902
207,207,T0000000314,S001,1,2019-02-06 17:16:11,HD711126,入江 裕司,2019-01-19 06:09:45,いりえ ゆうじ,irie_yuuji@example.com,M,76,1943/4/13,岐阜県,PC-A,50000,50000,201902
208,208,T0000000315,S002,1,2019-02-06 17:24:41,PL683089,香川 美紀,2019-01-05 14:06:51,かがわ みき,kagawa_miki@example.com,F,28,1991/6/14,茨城県,PC-B,85000,85000,201902
209,209,T0000000316,S004,1,2019-02-06 18:20:10,HD580454,市田 寿明,2019-01-20 20:52:18,いちだ としあき,ichida_toshiaki@example.com,M,48,1971/2/14,千葉県,PC-D,180000,180000,201902
210,210,T0000000317,S002,1,2019-02-06 18:27:26,HD028682,熊田 隼士,2019-01-16 19:20:19,くまだ しゅんじ,kumada_shunji@example.com,M,46,1972/11/27,大阪府,PC-B,85000,85000,201902
211,211,T0000000318,S002,1,2019-02-06 18:41:52,TS878534,安田 瞬,2019-02-03 10:32:50,やすだ しゅん,yasuda_shun@example.com,F,78,1940/12/27,広島県,PC-B,85000,85000,201902
212,212,T0000000319,S001,1,2019-02-06 19:28:13,PL807633,小関 育子,2019-01-17 22:15:15,こぜき いくこ,kozeki_ikuko@example.com,F,57,1962/2/13,東京都,PC-A,50000,50000,201902
213,213,T0000000319,S002,2,2019-02-06 19:28:13,PL807633,小関 育子,2019-01-17 22:15:15,こぜき いくこ,kozeki_ikuko@example.com,F,57,1962/2/13,東京都,PC-B,85000,170000,201902
214,214,T0000000320,S002,1,2019-02-06 19:30:48,AS841064,川合 奈月,2019-01-05 20:46:07,かわい なつき,kawai_natsuki@example.com,F,36,1983/6/6,大阪府,PC-B,85000,85000,201902
215,215,T0000000321,S002,1,2019-02-06 20:12:42,OA068305,星野 れいな,2019-01-24 04:13:38,ほしの れいな,hoshino_reina@example.com,F,77,1942/1/26,青森県,PC-B,85000,85000,201902
216,216,T0000000322,S005,1,2019-02-06 22:33:31,PL299549,伊東 太朗,2019-02-01 22:06:43,いとう たろう,itou_tarou@example.com,M,22,1996/10/16,愛媛県,PC-E,210000,210000,201902
217,217,T0000000323,S004,1,2019-02-07 00:34:01,AS918754,小口 希,2019-01-30 02:39:40,おぐち のぞみ,oguchi_nozomi@example.com,F,55,1963/11/9,大分県,PC-D,180000,180000,201902
218,218,T0000000324,S001,1,2019-02-07 01:51:09,TS483186,宮脇 ひとみ,2019-01-22 14:06:53,みやわき ひとみ,miyawaki_hitomi@example.com,F,48,1970/9/11,東京都,PC-A,50000,50000,201902
219,219,T0000000325,S002,1,2019-02-07 01:58:33,HI780705,吉村 雅功,2019-01-24 18:50:05,よしむら まさとし,yoshimura_masatoshi@example.com,M,37,1981/10/27,千葉県,PC-B,85000,85000,201902
220,220,T0000000326,S001,1,2019-02-07 02:35:04,AS546865,梅原 真希,2019-01-23 00:14:02,うめはら まき,umehara_maki@example.com,F,59,1960/1/3,鹿児島県,PC-A,50000,50000,201902
221,221,T0000000327,S002,1,2019-02-07 02:43:44,IK102369,田口 南朋,2019-01-03 19:11:40,たぐち なお,taguchi_nao@example.com,F,70,1948/8/21,静岡県,PC-B,85000,85000,201902
222,222,T0000000328,S001,2,2019-02-07 02:59:52,HD722956,西原 由美子,2019-01-06 00:22:59,にしはら ゆみこ,nishihara_yumiko@example.com,F,46,1973/8/6,埼玉県,PC-A,50000,100000,201902
223,223,T0000000329,S004,1,2019-02-07 03:25:54,IK511263,米沢 なつみ,2019-01-13 15:36:00,よねざわ なつみ,yonezawa_natsumi@example.com,F,80,1938/9/4,埼玉県,PC-D,180000,180000,201902
224,224,T0000000330,S001,1,2019-02-07 04:01:57,HD285695,大村 紗季,2019-02-05 11:44:45,おおむら さき,oomura_saki@example.com,F,40,1979/5/15,大分県,PC-A,50000,50000,201902
225,225,T0000000331,S001,1,2019-02-07 04:07:15,PL470875,金井 しぼり,2019-01-27 13:11:00,かない しぼり,kanai_shibori@example.com,F,74,1945/7/2,広島県,PC-A,50000,50000,201902
226,226,T0000000332,S005,1,2019-02-07 04:19:43,OA963991,宮島 瞬,2019-01-16 16:59:02,みやじま しゅん,miyajima_shun@example.com,M,30,1989/4/14,山口県,PC-E,210000,210000,201902
227,227,T0000000333,S001,2,2019-02-07 04:19:53,OA068305,星野 れいな,2019-01-24 04:13:38,ほしの れいな,hoshino_reina@example.com,F,77,1942/1/26,青森県,PC-A,50000,100000,201902
228,228,T0000000334,S001,1,2019-02-07 05:19:40,GD912745,浅沼 翔,2019-01-22 07:47:33,あさぬま しょう,asanuma_shou@example.com,M,45,1973/12/16,兵庫県,PC-A,50000,50000,201902
229,229,T0000000335,S002,1,2019-02-07 05:24:29,OA704361,那須 未華子,2019-01-11 09:26:40,なす みかこ,nasu_mikako@example.com,F,51,1967/10/9,福島県,PC-B,85000,85000,201902
230,230,T0000000336,S003,1,2019-02-07 05:45:02,HI501312,島袋 俊二,2019-01-31 10:27:17,しまぶくろ しゅんじ,shimabukuro_shunji@example.com,M,56,1963/5/3,北海道,PC-C,120000,120000,201902
231,231,T0000000336,S003,1,2019-02-07 05:45:02,HI501312,島袋 俊二,2019-01-31 10:27:17,しまぶくろ しゅんじ,shimabukuro_shunji@example.com,M,56,1963/5/3,北海道,PC-C,120000,120000,201902
232,232,T0000000337,S001,1,2019-02-07 05:56:42,GD001932,前原 慢太郎,2019-01-12 03:24:55,まえはら まんたろう,maehara_mantarou@example.com,M,59,1960/4/1,新潟県,PC-A,50000,50000,201902
233,233,T0000000338,S002,1,2019-02-07 06:00:31,HI531972,宮迫 夏空,2019-01-02 04:59:33,みやさこ そら,miyasako_sora@example.com,F,67,1952/6/21,大阪府,PC-B,85000,85000,201902
234,234,T0000000339,S002,1,2019-02-07 06:01:54,IK014287,片平 秀樹,2019-01-21 03:29:01,かたひら ひでき,katahira_hideki@example.com,M,59,1960/1/7,沖縄県,PC-B,85000,85000,201902
235,235,T0000000340,S002,3,2019-02-07 07:44:19,HD053694,宮沢 郁恵,2019-01-24 12:08:15,みやざわ いくえ,miyazawa_ikue@example.com,F,25,1993/11/19,北海道,PC-B,85000,255000,201902
236,236,T0000000341,S002,1,2019-02-07 07:56:05,AS866028,北川 大樹,2019-01-09 17:55:10,きたかわ ひろき,kitakawa_hiroki@example.com,M,51,1967/12/27,栃木県,PC-B,85000,85000,201902
237,237,T0000000342,S001,1,2019-02-07 08:43:58,IK067006,大熊 秀隆,2019-01-21 20:47:23,おおくま ひでたか,ookuma_hidetaka@example.com,M,32,1986/9/24,長崎県,PC-A,50000,50000,201902
238,238,T0000000343,S004,1,2019-02-07 08:54:17,IK345440,寺本 ヒカル,2019-01-24 13:14:32,てらもと ひかる,teramoto_hikaru@example.com,F,47,1972/3/25,新潟県,PC-D,180000,180000,201902
